0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.020833333333333332,0.16,0.2769378934088574
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.020833333333333332,0.16,0.2769378934088574
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.020833333333333332,0.16,0.2769378934088574
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.020833333333333332,0.16,0.2769378934088574
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.020833333333333332,0.16,0.2769378934088574
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.015625,0.16,0.3001016285004131
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.015625,0.16,0.3001016285004131
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.015625,0.16,0.3001016285004131
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0625,0.08,0.21315835557367352
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.020833333333333332,0.16,0.2769378934088574
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.375,0.020833333333333332,0.12,0.2769378934088574
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.019675925925925927,0.16,0.28126641406272834
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005787037037037037,0.2,0.4170323914242463
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0011574074074074073,0.24,0.9102392266268375
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0011574074074074073,0.24,0.9102392266268375
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0011574074074074073,0.24,0.9102392266268375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005787037037037037,0.2,0.4170323914242463
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0011574074074074073,0.24,0.9102392266268375
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0011574074074074073,0.24,0.9102392266268375
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.005208333333333333,0.2,0.43429448190325176
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.004629629629629629,0.2,0.45511961331341866
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.004629629629629629,0.2,0.45511961331341866
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.006944444444444444,0.16,0.3898712452512801
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.0023148148148148147,0.2,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0011574074074074073,0.24,0.9102392266268375
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.001736111111111111,0.2,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.001736111111111111,0.2,0.7213475204444817
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.006944444444444444,0.16,0.3898712452512801
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.001736111111111111,0.2,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.001736111111111111,0.2,0.7213475204444817
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.005208333333333333,0.16,0.43429448190325176
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.005208333333333333,0.16,0.43429448190325176
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.020833333333333332,0.16,0.2769378934088574
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0023148148148148147,0.24,0.6213349345596119
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,5.787037037037037E-4,0.28,1.4426950408889634
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.006944444444444444,0.2,0.3898712452512801
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.001736111111111111,0.24,0.7213475204444817
